Word,File,Count
deposed,file4.txt,1
deposed,file2.txt,1
deposed,file7.txt,1
celtic,file5.txt,3
leads,file5.txt,17
leads,file1.txt,3
leads,file6.txt,5
leads,file3.txt,1
leads,file4.txt,10
leads,file2.txt,3
leads,file7.txt,1
leads,file8.txt,1
tremblement,file6.txt,1
donts,file6.txt,4
cousins,file5.txt,2
cousins,file6.txt,4
cousins,file4.txt,1
cousins,file2.txt,1
moreorderers,file6.txt,2
furnishing,file5.txt,4
furnishing,file1.txt,4
furnishing,file6.txt,1
furnishing,file4.txt,4
rads,file1.txt,1
contrition,file2.txt,1
contrition,file7.txt,1
circumstancesdid,file6.txt,1
forgewhen,file7.txt,1
neckvertebra,file1.txt,1
petisenfans,file6.txt,1
factor,file6.txt,6
factor,file2.txt,3
factor,file8.txt,1
eddying,file1.txt,4
eddying,file6.txt,1
eddying,file3.txt,1
severity,file5.txt,17
severity,file6.txt,13
severity,file3.txt,1
severity,file4.txt,6
severity,file7.txt,3
rack,file1.txt,9
rack,file3.txt,1
rack,file4.txt,2
rack,file2.txt,3
jardin,file5.txt,14
jardin,file4.txt,2
race,file5.txt,68
race,file1.txt,16
race,file6.txt,16
race,file3.txt,15
race,file4.txt,17
race,file2.txt,1
race,file7.txt,3
race,file8.txt,7
newhatched,file1.txt,1
unheeding,file4.txt,1
labouisse,file5.txt,1
halfinsane,file6.txt,1
ensured,file3.txt,1
lieutenantwho,file5.txt,1
leafy,file6.txt,1
leafy,file4.txt,1
nowunless,file8.txt,1
sarahs,file7.txt,1
plaything,file5.txt,3
plaything,file1.txt,1
plaything,file3.txt,1
disciplined,file5.txt,1
soundingboard,file1.txt,3
pardons,file5.txt,3
pardons,file4.txt,4
quickly,file5.txt,35
quickly,file1.txt,21
quickly,file6.txt,138
quickly,file3.txt,15
quickly,file4.txt,54
quickly,file2.txt,5
quickly,file7.txt,7
quickly,file8.txt,35
raft,file5.txt,3
raft,file6.txt,8
insurrection,file5.txt,69
insurrection,file6.txt,1
insurrection,file4.txt,1
lamprey,file4.txt,3
langres,file5.txt,1
hernani,file5.txt,2
oceansee,file4.txt,1
unscathed,file1.txt,1
unscathed,file4.txt,1
colloquies,file6.txt,1
mainspring,file6.txt,2
riggers,file1.txt,3
italians,file5.txt,3
italians,file6.txt,6
italians,file4.txt,7
impregnated,file5.txt,7
impregnated,file1.txt,1
impregnated,file4.txt,3
inoffensively,file4.txt,1
suicide,file5.txt,14
suicide,file1.txt,1
suicide,file4.txt,11
suicide,file2.txt,5
suicide,file7.txt,1
suicide,file8.txt,3
comminations,file5.txt,1
natshaas,file6.txt,1
minewhich,file7.txt,1
timewhat,file4.txt,1
ryazna,file6.txt,1
popolo,file4.txt,24
heralding,file1.txt,1
antoinealbin,file5.txt,1
rgnier,file5.txt,1
chocolate,file5.txt,2
chocolate,file3.txt,10
chocolate,file4.txt,3
ruggieris,file4.txt,1
attackemployed,file6.txt,1
vatican,file5.txt,1
vatican,file4.txt,1
receiving,file5.txt,9
receiving,file1.txt,14
receiving,file6.txt,40
receiving,file3.txt,4
receiving,file4.txt,16
receiving,file2.txt,2
receiving,file7.txt,8
receiving,file8.txt,1
leaks,file1.txt,4
iwhat,file5.txt,2
iwhat,file6.txt,1
iwhat,file4.txt,1
despairingly,file6.txt,2
despairingly,file4.txt,3
despairingly,file7.txt,1
despairingly,file8.txt,1
prowling,file5.txt,9
prowling,file1.txt,1
prowling,file6.txt,2
prowling,file7.txt,1
baroness,file5.txt,2
baroness,file6.txt,1
baroness,file4.txt,133
ignt,file6.txt,4
leaky,file1.txt,6
leaky,file7.txt,1
memberthat,file1.txt,1
hammock,file1.txt,32
hammock,file4.txt,2
explore,file5.txt,2
explore,file2.txt,1
explore,file7.txt,1
explore,file8.txt,2
seaunicorns,file1.txt,1
kremlin,file1.txt,1
kremlin,file6.txt,1
cosmos,file5.txt,2
happened,file5.txt,57
happened,file1.txt,16
happened,file6.txt,167
happened,file3.txt,23
happened,file4.txt,78
happened,file2.txt,23
happened,file7.txt,35
happened,file8.txt,27
rags,file5.txt,56
rags,file1.txt,3
rags,file6.txt,7
rags,file3.txt,9
rags,file4.txt,2
rags,file7.txt,2
rags,file8.txt,1
manhattoes,file1.txt,1
discoveries,file5.txt,2
discoveries,file1.txt,1
discoveries,file7.txt,1
discoveries,file8.txt,1
rage,file5.txt,38
rage,file1.txt,9
rage,file6.txt,12
rage,file3.txt,3
rage,file4.txt,17
rage,file2.txt,3
rage,file7.txt,2
rage,file8.txt,7
fauntleroy,file5.txt,1
balloting,file5.txt,1
unwholly,file7.txt,1
donna,file2.txt,1
childwhat,file7.txt,1
arrest,file5.txt,29
arrest,file6.txt,7
arrest,file3.txt,3
arrest,file4.txt,33
arrest,file2.txt,5
arrest,file7.txt,2
arrest,file8.txt,1
unprincipled,file1.txt,2
retirement,file5.txt,1
retirement,file6.txt,5
retirement,file3.txt,1
retirement,file4.txt,2
retirement,file7.txt,2
citysome,file7.txt,1
ivattraction,file5.txt,2
migre,file6.txt,1
donne,file6.txt,1
rumor,file5.txt,6
rumor,file1.txt,1
rumor,file6.txt,8
rumor,file4.txt,6
mastheaders,file1.txt,1
obscurely,file5.txt,4
obscurely,file1.txt,2
obscurely,file6.txt,1
obscurely,file4.txt,1
obscurely,file7.txt,2
unfavorably,file4.txt,1
whiles,file3.txt,2
whiles,file7.txt,2
whiles,file8.txt,3
paupered,file1.txt,1
padlocked,file5.txt,3
padlocked,file2.txt,1
rain,file5.txt,68
rain,file1.txt,5
rain,file6.txt,25
rain,file3.txt,15
rain,file4.txt,8
rain,file2.txt,9
rain,file7.txt,17
rain,file8.txt,3
jiggered,file7.txt,3
narses,file5.txt,1
hangs,file5.txt,3
hangs,file1.txt,6
hangs,file6.txt,2
hangs,file2.txt,2
hangs,file8.txt,1
rail,file1.txt,9
rail,file6.txt,2
rail,file4.txt,3
rail,file7.txt,1
rail,file8.txt,2
corbire,file5.txt,1
lifeless,file5.txt,2
lifeless,file1.txt,4
lifeless,file6.txt,10
lifeless,file3.txt,2
lifeless,file4.txt,7
lifeless,file2.txt,1
lifeless,file7.txt,2
halfcircle,file5.txt,1
halfcircle,file4.txt,2
inner,file5.txt,13
inner,file1.txt,5
inner,file6.txt,26
inner,file3.txt,5
inner,file4.txt,7
inner,file2.txt,5
inner,file7.txt,5
inner,file8.txt,3
valentinepermit,file4.txt,1
unfavorable,file6.txt,2
unfavorable,file4.txt,2
timewhen,file3.txt,1
paraphrasea,file6.txt,1
sugar,file5.txt,7
sugar,file6.txt,9
sugar,file3.txt,1
sugar,file4.txt,4
sugar,file7.txt,6
sugar,file8.txt,6
raid,file5.txt,2
pincenez,file2.txt,2
unexpected,file5.txt,39
unexpected,file1.txt,2
unexpected,file6.txt,37
unexpected,file3.txt,1
unexpected,file4.txt,37
unexpected,file2.txt,2
unexpected,file7.txt,3
unexpected,file8.txt,4
contribute,file5.txt,3
contribute,file1.txt,4
contribute,file6.txt,1
contribute,file4.txt,2
athenians,file5.txt,2
pierres,file6.txt,167
mystical,file5.txt,1
mystical,file1.txt,9
mystical,file6.txt,4
donor,file7.txt,1
openworked,file5.txt,1
openworked,file4.txt,1
teapotwith,file7.txt,1
donot,file6.txt,1
godnever,file1.txt,1
lancers,file5.txt,7
lancers,file1.txt,1
lancers,file6.txt,1
servieux,file4.txt,2
godthat,file1.txt,1
flankand,file6.txt,1
eunuch,file5.txt,2
silvered,file5.txt,1
silvered,file4.txt,2
silvered,file2.txt,1
fondness,file6.txt,1
fondness,file4.txt,3
fondness,file2.txt,1
fondness,file7.txt,1
voltairianism,file5.txt,1
craggy,file1.txt,1
craggy,file4.txt,1
craggy,file2.txt,1
unfairly,file6.txt,1
unfairly,file8.txt,1
officercomes,file6.txt,1
leans,file5.txt,2
leans,file1.txt,1
diminish,file5.txt,4
diminish,file1.txt,3
diminish,file6.txt,3
diminish,file4.txt,4
destroyedrazed,file3.txt,1
leant,file8.txt,2
quailed,file1.txt,1
quailed,file4.txt,1
quailed,file7.txt,1
barriers,file5.txt,13
barriers,file1.txt,1
barriers,file6.txt,3
barriers,file3.txt,1
barriers,file4.txt,1
theaters,file6.txt,4
moodydesperate,file1.txt,1
various,file5.txt,24
various,file1.txt,38
various,file6.txt,82
various,file3.txt,13
various,file4.txt,18
various,file2.txt,1
various,file7.txt,14
various,file8.txt,12
crests,file5.txt,4
crests,file1.txt,2
crests,file4.txt,1
rake,file1.txt,2
rake,file6.txt,3
rake,file4.txt,1
rake,file2.txt,1
migrs,file6.txt,1
barrieri,file3.txt,1
metaphysician,file8.txt,1
pleasanter,file6.txt,4
pleasanter,file7.txt,2
pleasanter,file8.txt,1
luckily,file5.txt,2
luckily,file1.txt,1
luckily,file6.txt,1
luckily,file4.txt,2
depopulates,file5.txt,1
dissimilarity,file4.txt,1
tallspout,file1.txt,1
uncorrupted,file3.txt,1
mysticetus,file1.txt,2
fromthe,file4.txt,1
wantonness,file1.txt,1
wantonness,file8.txt,1
rank,file5.txt,11
rank,file1.txt,2
rank,file6.txt,28
rank,file3.txt,5
rank,file4.txt,30
rank,file7.txt,6
rank,file8.txt,2
rang,file5.txt,13
rang,file1.txt,1
rang,file6.txt,21
rang,file3.txt,15
rang,file4.txt,32
rang,file2.txt,4
rang,file7.txt,4
rang,file8.txt,6
crunchingon,file7.txt,1
cottonwool,file7.txt,1
heraldic,file5.txt,2
heraldic,file1.txt,1
heraldic,file4.txt,2
heraldic,file8.txt,1
rams,file6.txt,2
cosmic,file5.txt,2
fulminating,file5.txt,1
esteemeth,file1.txt,1
privation,file5.txt,2
privation,file1.txt,1
privation,file6.txt,4
former,file5.txt,49
former,file1.txt,20
former,file6.txt,120
former,file3.txt,14
former,file4.txt,40
former,file2.txt,3
former,file7.txt,15
former,file8.txt,8
interpretation,file6.txt,1
interpretation,file4.txt,1
interpretation,file7.txt,1
inspectors,file5.txt,5
inspectors,file4.txt,5
looking,file5.txt,38
looking,file1.txt,56
looking,file6.txt,390
looking,file3.txt,118
looking,file4.txt,118
looking,file2.txt,43
looking,file7.txt,177
looking,file8.txt,78
depopulated,file5.txt,2
formed,file5.txt,120
formed,file1.txt,21
formed,file6.txt,68
formed,file3.txt,9
formed,file4.txt,82
formed,file2.txt,11
formed,file7.txt,17
formed,file8.txt,7
sputtering,file3.txt,1
everripe,file4.txt,1
stertorous,file8.txt,7
rapt,file1.txt,2
rapt,file6.txt,2
rapt,file2.txt,1
raps,file4.txt,1
hoarfrost,file5.txt,1
hoarfrost,file1.txt,1
hoarfrost,file6.txt,6
hoarfrost,file4.txt,1
unfearing,file1.txt,2
cuttlefish,file1.txt,1
rape,file5.txt,1
rape,file1.txt,1
revocation,file5.txt,1
revocation,file4.txt,1
gaslit,file2.txt,1
systems,file5.txt,5
rapp,file6.txt,10
dimmler,file6.txt,16
understandyou,file4.txt,1
contemplait,file5.txt,1
cosre,file5.txt,1
himwould,file6.txt,1
himwould,file3.txt,1
heralded,file3.txt,2
systema,file6.txt,1
brothersfor,file4.txt,1
quicker,file1.txt,2
quicker,file6.txt,15
quicker,file3.txt,1
quicker,file4.txt,1
quicker,file2.txt,1
quicker,file7.txt,3
quicker,file8.txt,3
soupirs,file5.txt,1
quicken,file1.txt,1
quicken,file8.txt,1
eccentrically,file7.txt,1
maltese,file1.txt,2
maltese,file4.txt,8
openeyed,file5.txt,1
openeyed,file6.txt,2
openeyed,file2.txt,1
openeyed,file8.txt,1
plunge,file5.txt,8
plunge,file1.txt,3
plunge,file6.txt,1
plunge,file3.txt,1
plunge,file4.txt,7
plunge,file2.txt,1
plunge,file7.txt,1
plunge,file8.txt,1
pontifical,file5.txt,3
pontifical,file4.txt,2
opacity,file5.txt,1
opacity,file8.txt,1
marriagecontract,file4.txt,3
suisse,file5.txt,1
formic,file5.txt,1
boysa,file7.txt,1
giveth,file4.txt,1
giveth,file7.txt,3
giveth,file8.txt,1
masterless,file1.txt,2
commanders,file5.txt,1
commanders,file1.txt,7
commanders,file6.txt,64
wristbands,file4.txt,2
loquacity,file5.txt,2
loquacity,file6.txt,1
loquacity,file4.txt,1
willarski,file6.txt,29
duprat,file5.txt,1
larynx,file5.txt,1
goneand,file7.txt,1
rare,file5.txt,50
rare,file1.txt,16
rare,file6.txt,12
rare,file3.txt,2
rare,file4.txt,16
rare,file2.txt,3
rare,file7.txt,2
rare,file8.txt,8
preceded,file5.txt,10
preceded,file1.txt,2
preceded,file6.txt,4
preceded,file3.txt,2
preceded,file4.txt,16
preceded,file2.txt,1
preceded,file7.txt,1
preceded,file8.txt,3
enlighten,file5.txt,6
enlighten,file6.txt,2
enlighten,file4.txt,4
enlighten,file7.txt,1
enlighten,file8.txt,1
winckes,file5.txt,1
gases,file1.txt,2
gases,file8.txt,1
limam,file5.txt,1
voiceit,file5.txt,1
ptyawhom,file6.txt,1
obscurest,file5.txt,1
precedes,file5.txt,8
precedes,file1.txt,1
precedes,file6.txt,2
precedes,file4.txt,3
vesnyavesnny,file6.txt,1
distends,file5.txt,1
jailer,file5.txt,2
jailer,file4.txt,67
profound,file5.txt,111
profound,file1.txt,20
profound,file6.txt,25
profound,file3.txt,5
profound,file4.txt,41
profound,file2.txt,2
profound,file7.txt,8
profound,file8.txt,2
scienceknowledge,file8.txt,1
formio,file6.txt,1
rechristened,file1.txt,1
aspiration,file5.txt,5
aspiration,file7.txt,1
abeyance,file4.txt,1
abeyance,file7.txt,1
impotenceapart,file6.txt,1
limbs,file5.txt,20
limbs,file1.txt,9
limbs,file6.txt,4
limbs,file3.txt,2
limbs,file4.txt,12
limbs,file2.txt,7
limbs,file7.txt,4
limbs,file8.txt,3
domes,file5.txt,1
domes,file1.txt,1
domes,file6.txt,2
mainrigging,file1.txt,1
tombeissoire,file5.txt,1
condescendingly,file6.txt,3
overgrown,file6.txt,5
overgrown,file7.txt,5
isthmus,file1.txt,1
warbella,file4.txt,1
domed,file1.txt,1
domed,file8.txt,1
rate,file5.txt,7
rate,file1.txt,17
rate,file6.txt,26
rate,file3.txt,5
rate,file4.txt,10
rate,file2.txt,6
rate,file7.txt,9
rate,file8.txt,19
mthe,file8.txt,1
rats,file5.txt,12
rats,file1.txt,1
rats,file6.txt,1
rats,file3.txt,4
rats,file4.txt,2
rats,file8.txt,12
vistas,file6.txt,1
vistas,file4.txt,1
muchinforming,file6.txt,1
merriest,file6.txt,4
fevered,file5.txt,1
unmeasured,file1.txt,1
syrup,file4.txt,8
presidentess,file5.txt,1
goneall,file1.txt,1
rash,file6.txt,1
rash,file4.txt,4
rash,file7.txt,1
rheims,file5.txt,3
sedate,file6.txt,2
commandery,file4.txt,2
wrestling,file1.txt,1
wrestling,file7.txt,1
limbo,file5.txt,2
gridironfor,file7.txt,1
farintosh,file2.txt,2
sedmortzki,file6.txt,1
geneva,file1.txt,1
poland,file5.txt,8
poland,file1.txt,2
poland,file6.txt,19
excrescence,file5.txt,1
excrescence,file7.txt,1
enthralment,file5.txt,1
memorable,file5.txt,9
memorable,file1.txt,2
memorable,file6.txt,7
memorable,file3.txt,4
memorable,file4.txt,1
memorable,file7.txt,7
momacque,file5.txt,1
mtka,file6.txt,5
authorization,file5.txt,2
humorists,file1.txt,1
germinating,file5.txt,1
contemplate,file5.txt,13
contemplate,file6.txt,6
contemplate,file4.txt,3
contemplate,file7.txt,1
contemplate,file8.txt,2
decease,file5.txt,1
decease,file3.txt,1
decease,file4.txt,2
decease,file7.txt,2
decease,file8.txt,1
unwontedly,file6.txt,1
againfor,file7.txt,1
limes,file6.txt,1
limes,file7.txt,2
essed,file4.txt,1
raux,file5.txt,1
dismissed,file5.txt,9
dismissed,file1.txt,1
dismissed,file6.txt,9
dismissed,file3.txt,2
dismissed,file4.txt,5
dismissed,file2.txt,1
dismissed,file7.txt,8
seaking,file1.txt,1
impartiality,file7.txt,1
impartiality,file8.txt,1
essen,file6.txt,1
rave,file4.txt,2
announce,file5.txt,10
announce,file6.txt,12
announce,file3.txt,2
announce,file4.txt,19
announce,file2.txt,2
announce,file7.txt,3
announce,file8.txt,1
coatcuff,file7.txt,1
twentymile,file6.txt,1
crafts,file1.txt,2
germination,file5.txt,2
enjoyments,file5.txt,4
enjoyments,file1.txt,1
enjoyments,file4.txt,4
raum,file6.txt,1
plaintive,file5.txt,9
plaintive,file1.txt,1
plaintive,file6.txt,4
plaintive,file3.txt,1
plaintive,file4.txt,2
plaintive,file8.txt,1
avengers,file7.txt,1
boyor,file7.txt,1
dismisses,file5.txt,1
crafty,file5.txt,7
crafty,file1.txt,1
crafty,file6.txt,4
crafty,file4.txt,2
elegances,file5.txt,2
brittle,file1.txt,2
enjoymenti,file7.txt,1
essex,file1.txt,3
essex,file7.txt,4
hougomontthis,file5.txt,1
mtin,file5.txt,2
discoloured,file1.txt,2
discoloured,file3.txt,1
discoloured,file2.txt,5
roomwhere,file4.txt,1
roomwhere,file7.txt,1
lawful,file1.txt,1
lawful,file6.txt,1
lawful,file3.txt,1
lawful,file4.txt,3
progressively,file5.txt,1
progressively,file4.txt,1
accrue,file6.txt,1
praiseworthynay,file4.txt,1
picturesqueness,file1.txt,2
picturesqueness,file6.txt,1
picturesqueness,file8.txt,1
inflation,file5.txt,2
originators,file5.txt,1
matrimony,file4.txt,3
floorkeepers,file4.txt,1
silenceunbroken,file4.txt,1
muchhe,file8.txt,1
strophes,file5.txt,1
handportmanteau,file7.txt,1
sending,file5.txt,7
sending,file1.txt,9
sending,file6.txt,19
sending,file3.txt,3
sending,file4.txt,12
sending,file2.txt,2
sending,file7.txt,5
sending,file8.txt,5
irreparable,file5.txt,2
irreparable,file6.txt,2
irreparable,file4.txt,2
melodious,file1.txt,1
melodious,file6.txt,1
melodious,file4.txt,2
melodious,file7.txt,1
ursule,file5.txt,20
presentconsider,file5.txt,1
domestics,file5.txt,3
domestics,file6.txt,1
domestics,file3.txt,2
domestics,file4.txt,5
abyss,file5.txt,59
abyss,file6.txt,3
abyss,file3.txt,1
abyss,file4.txt,12
abyss,file7.txt,1
abyss,file8.txt,1
eulogizes,file4.txt,1
inflating,file3.txt,1
grenellesainthonor,file5.txt,1
conversationand,file6.txt,1
burgenstrasse,file8.txt,1
fitzjames,file5.txt,1
gouvionsaintcyrall,file5.txt,1
genera,file1.txt,1
obliterated,file5.txt,3
obliterated,file1.txt,1
obliterated,file3.txt,2
obliterated,file8.txt,2
reaped,file5.txt,1
reaped,file1.txt,3
reaped,file6.txt,2
reaped,file4.txt,1
reaped,file2.txt,1
reaped,file8.txt,2
earshot,file2.txt,1
sylvanie,file5.txt,1
roquette,file5.txt,1
roquette,file4.txt,1
strgonovwhom,file6.txt,1
smolnsk,file6.txt,101
limit,file5.txt,16
limit,file1.txt,5
limit,file6.txt,15
limit,file4.txt,1
limit,file2.txt,1
limit,file8.txt,4
tolerance,file5.txt,1
pilotboat,file1.txt,1
philippi,file5.txt,1
philippi,file4.txt,1
nopromise,file6.txt,1
blackness,file5.txt,11
blackness,file1.txt,11
blackness,file4.txt,2
blackness,file8.txt,4
necromantic,file7.txt,1
turmoil,file1.txt,1
turmoil,file6.txt,5
turmoil,file4.txt,1
indecent,file5.txt,4
indecent,file6.txt,1
potauxroses,file5.txt,2
remedychange,file4.txt,1
mistletoe,file5.txt,1
philippe,file5.txt,37
philippe,file1.txt,1
philippe,file6.txt,1
philippe,file4.txt,2
berquin,file5.txt,1
merchantclassles,file6.txt,1
appetites,file5.txt,2
appetites,file1.txt,3
appetites,file7.txt,1
appetites,file8.txt,1
charonne,file5.txt,4
dismissal,file5.txt,3
dismissal,file1.txt,1
dismissal,file6.txt,1
dismissal,file3.txt,2
dismissal,file4.txt,2
halts,file5.txt,7
girondinnoirtier,file4.txt,1
preachers,file1.txt,1
anyhowan,file8.txt,1
demoustier,file4.txt,1
unshaven,file6.txt,2
prediction,file1.txt,1
prediction,file6.txt,2
prediction,file3.txt,1
prediction,file2.txt,1
prediction,file7.txt,1
essay,file5.txt,1
essay,file1.txt,1
essay,file8.txt,1
superioris,file5.txt,1
thermometer,file5.txt,2
thermometer,file6.txt,2
thermometer,file4.txt,1
rays,file5.txt,17
rays,file1.txt,6
rays,file6.txt,12
rays,file3.txt,2
rays,file4.txt,22
rays,file7.txt,6
rays,file8.txt,9
countermanding,file5.txt,1
swellings,file5.txt,1
ficklenessand,file1.txt,1
shovelthe,file6.txt,1
committedto,file4.txt,1
leeward,file1.txt,29
heraldry,file4.txt,3
involuntarily,file5.txt,3
involuntarily,file1.txt,11
involuntarily,file6.txt,76
involuntarily,file4.txt,14
involuntarily,file7.txt,2
involuntarily,file8.txt,2
repacked,file6.txt,1
alexevna,file6.txt,2
cosey,file7.txt,1
strangersthe,file4.txt,1
rescue,file5.txt,6
rescue,file1.txt,5
rescue,file6.txt,8
rescue,file3.txt,1
rescue,file4.txt,4
rescue,file2.txt,1
rescue,file7.txt,2
icehouse,file1.txt,1
spyer,file6.txt,1
kisss,file5.txt,2
boymy,file4.txt,1
prodigy,file5.txt,8
prodigy,file1.txt,3
prodigy,file6.txt,1
prodigy,file4.txt,1
roadless,file6.txt,1
whilst,file1.txt,1
whilst,file6.txt,1
whilst,file4.txt,5
whilst,file8.txt,101
forethrown,file1.txt,1
wellturned,file4.txt,3
owling,file8.txt,1
marblelike,file4.txt,1
halffoolish,file5.txt,1
iliads,file5.txt,1
arcades,file5.txt,6
arcades,file4.txt,3
sirstraight,file1.txt,1
determination,file5.txt,2
determination,file1.txt,1
determination,file6.txt,9
determination,file3.txt,6
determination,file4.txt,13
determination,file2.txt,1
determination,file7.txt,2
determination,file8.txt,3
shipbuilders,file7.txt,2
stretching,file5.txt,3
stretching,file1.txt,6
stretching,file6.txt,15
stretching,file3.txt,1
stretching,file4.txt,4
stretching,file2.txt,3
stretching,file7.txt,4
stretching,file8.txt,1
badajoz,file5.txt,3
baronfor,file4.txt,1
proclamation,file5.txt,4
proclamation,file1.txt,1
proclamation,file6.txt,20
retribution,file1.txt,3
retribution,file6.txt,1
retribution,file3.txt,1
retribution,file4.txt,1
ungild,file5.txt,1
cobwebs,file6.txt,1
cobwebs,file7.txt,8
adversaries,file5.txt,1
adversaries,file4.txt,1
chopping,file1.txt,3
chopping,file6.txt,1
chopping,file7.txt,1
tripped,file6.txt,1
tripped,file7.txt,3
tripped,file8.txt,1
zhilnski,file6.txt,6
grouped,file5.txt,9
grouped,file6.txt,3
grouped,file3.txt,1
grouped,file4.txt,1
piqued,file5.txt,2
piqued,file4.txt,4
mtre,file6.txt,1
bivouacked,file5.txt,1
vegetating,file3.txt,1
asides,file5.txt,3
voiceup,file1.txt,1
challengingly,file6.txt,1
vnka,file6.txt,1
mistrust,file5.txt,1
mistrust,file1.txt,1
mistrust,file3.txt,1
mistrust,file4.txt,3
mistrust,file7.txt,2
mistrust,file8.txt,1
backsliders,file5.txt,1
scrip,file4.txt,1
wilhelm,file2.txt,1
piques,file5.txt,1
gnarled,file5.txt,1
gnarled,file1.txt,2
gnarled,file6.txt,3
gnarled,file8.txt,1
forester,file3.txt,2
ruffianism,file5.txt,3
piquet,file6.txt,1
samuel,file1.txt,11
samuel,file8.txt,3
quelling,file4.txt,1
apart,file5.txt,26
apart,file1.txt,15
apart,file6.txt,52
apart,file3.txt,16
apart,file4.txt,5
apart,file2.txt,2
apart,file7.txt,12
apart,file8.txt,3
vlajean,file5.txt,1
dumpling,file3.txt,1
closet,file5.txt,1
closet,file1.txt,3
closet,file3.txt,5
closet,file4.txt,15
closet,file7.txt,3
syria,file5.txt,1
ministrations,file4.txt,1
lille,file5.txt,2
closes,file5.txt,4
closes,file1.txt,1
closes,file6.txt,1
closes,file4.txt,4
closes,file8.txt,2
ambulances,file5.txt,1
closer,file5.txt,4
closer,file1.txt,8
closer,file6.txt,31
closer,file3.txt,11
closer,file4.txt,4
closer,file7.txt,3
closer,file8.txt,12
todaybecause,file4.txt,1
closed,file5.txt,139
closed,file1.txt,10
closed,file6.txt,91
closed,file3.txt,29
closed,file4.txt,106
closed,file2.txt,22
closed,file7.txt,18
closed,file8.txt,41
vacuity,file1.txt,1
bloomthe,file1.txt,1
courtyards,file5.txt,3
courtyards,file6.txt,1
courtyards,file3.txt,1
rules,file5.txt,5
rules,file1.txt,4
rules,file6.txt,28
rules,file3.txt,1
rules,file4.txt,6
rules,file2.txt,2
rules,file7.txt,4
rules,file8.txt,3
ruler,file5.txt,1
ruler,file6.txt,12
ruler,file3.txt,1
ruler,file4.txt,2
ruler,file7.txt,1
commuting,file2.txt,1
ctait,file5.txt,1
presupposable,file6.txt,1
ruled,file5.txt,2
ruled,file6.txt,6
ruled,file3.txt,2
ruled,file4.txt,5
alltheres,file1.txt,1
freshwhich,file8.txt,1
reluctant,file6.txt,9
reluctant,file3.txt,3
reluctant,file7.txt,3
untold,file1.txt,1
untold,file6.txt,1
untold,file3.txt,1
pleasantry,file5.txt,3
pleasantry,file4.txt,2
pleasantry,file7.txt,2
pleasantry,file8.txt,1
selfsame,file1.txt,3
selfsame,file3.txt,1
pityedmond,file4.txt,1
interestedof,file8.txt,1
thenthe,file5.txt,1
changed,file5.txt,43
changed,file1.txt,10
changed,file6.txt,96
changed,file3.txt,23
changed,file4.txt,43
changed,file2.txt,5
changed,file7.txt,27
changed,file8.txt,12
populace,file5.txt,36
populace,file3.txt,10
populace,file4.txt,1
populace,file7.txt,1
impassible,file5.txt,1
chiefjustice,file5.txt,1
aristocracythe,file4.txt,1
brainelalleud,file5.txt,10
changes,file5.txt,16
changes,file6.txt,11
changes,file3.txt,7
changes,file4.txt,6
changes,file2.txt,1
changes,file7.txt,7
changes,file8.txt,3
changer,file5.txt,5
gableend,file1.txt,1
housekeeping,file5.txt,5
housekeeping,file1.txt,2
housekeeping,file6.txt,1
housekeeping,file3.txt,2
housekeeping,file4.txt,1
housekeeping,file7.txt,3
housekeeping,file8.txt,1
curfew,file5.txt,1
similarity,file5.txt,1
similarity,file4.txt,2
similarity,file7.txt,1
similarity,file8.txt,1
rogueries,file5.txt,1
screw,file5.txt,5
screw,file1.txt,3
screw,file6.txt,3
screw,file3.txt,1
screw,file7.txt,5
screw,file8.txt,2
frequenters,file5.txt,1
palimpsest,file5.txt,1
mtya,file6.txt,2
marseilles,file5.txt,5
marseilles,file4.txt,112
marseilles,file2.txt,1
marseilles,file7.txt,1
boulogne,file5.txt,1
boulogne,file6.txt,4
boulogne,file3.txt,1
boulogne,file4.txt,7
blowsright,file1.txt,1
sightchildren,file6.txt,1
happinessever,file6.txt,1
morebut,file1.txt,1
loafofbread,file1.txt,1
domum,file5.txt,1
domum,file4.txt,1
insubordination,file6.txt,1
ladespecially,file6.txt,1
enactments,file4.txt,1
horsebacking,file8.txt,1
planting,file5.txt,2
planting,file1.txt,4
syren,file1.txt,1
fieschi,file5.txt,1
voicewe,file4.txt,1
outpost,file6.txt,1
duprez,file4.txt,3
kidnapping,file1.txt,2
capsized,file1.txt,3
capsized,file7.txt,1
closeness,file1.txt,1
closeness,file6.txt,2
closeness,file3.txt,2
voiceno,file4.txt,1
manfred,file4.txt,5
ninetieth,file1.txt,2
notfor,file3.txt,1
domon,file5.txt,1
retributive,file3.txt,2
retributive,file7.txt,1
gleamest,file5.txt,1
captainthis,file1.txt,1
palpableness,file1.txt,1
nethermost,file8.txt,1
friant,file5.txt,1
friant,file6.txt,1
lineofbattle,file1.txt,3
insight,file6.txt,2
insight,file2.txt,3
combinations,file5.txt,7
combinations,file1.txt,2
combinations,file6.txt,6
combinations,file2.txt,1
combinations,file7.txt,1
combinations,file8.txt,1
largeeyed,file1.txt,1
exact,file5.txt,23
exact,file1.txt,8
exact,file6.txt,6
exact,file3.txt,4
exact,file4.txt,17
exact,file2.txt,4
exact,file7.txt,8
exact,file8.txt,9
outpour,file5.txt,1
selfsacrificing,file6.txt,2
